source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Berkeley County,2025-09-01,2384.95525,39.46508951065561,-78.02751253799865,1403064.708,0.0017
Kent County,2025-09-01,3667.04016,39.093751876850405,-75.50917005378852,2196454.44,0.0017
Chippewa County,2025-09-01,583.36697,46.30398885221522,-84.59236493493867,152880.989,0.0038
Frederick County,2025-09-01,4982.71105,39.47302219963655,-77.39728170970389,2958291.293,0.0017
Menard County,2025-09-01,105.12213,40.02776143641961,-89.80176375445627,67898.838,0.0015
Douglas County,2025-09-01,4521.83636,33.70077174948104,-84.76821211486165,3015690.002,0.0015
Elk County,2025-09-01,650.28648,41.425645660309904,-78.65056261137416,426275.74,0.0015
Currituck County,2025-09-01,50.93413,36.3708729323535,-75.87950811125813,35460.763,0.0014
Polk County,2025-09-01,71.80721,41.18737354003179,-97.56826745732408,52035.663,0.0014
Sussex County,2025-09-01,90.16472,36.922411405410664,-77.26257702979919,65979.399,0.0014
Garza County,2025-09-01,82.11989,33.1787276447092,-101.29880227540924,60238.875,0.0014
Hardin County,2025-09-01,1419.53334,37.69751098889943,-85.96385529444208,1040865.323,0.0014
Sacramento County,2025-09-01,25125.85296,38.44841380132577,-121.34423067072817,18595608.259,0.0014
Harney County,2025-09-01,255.81558,43.063635191568096,-118.96910834357672,183608.221,0.0014
Highland County,2025-09-01,12.10538,38.36318181323426,-79.56577884911592,8834.594,0.0014
Kinney County,2025-09-01,2.12541,29.349611212216335,-100.41741815592636,1498.238,0.0014
Carroll County,2025-09-01,387.77773,36.34016426579398,-93.54083181386903,283056.044,0.0014
Mason County,2025-09-01,536.13004,38.59497245317745,-83.82455861819388,384476.18,0.0014
Miami County,2025-09-01,538.13838,40.76954883944149,-86.04604330258243,392603.536,0.0014
King William County,2025-09-01,344.31005,37.703946028035055,-77.08571504663635,239079.309,0.0014
Story County,2025-09-01,3255.57526,42.0354795306002,-93.46627828421828,2289272.218,0.0014
Page County,2025-09-01,159.37912,38.6208298053351,-78.48429587634485,114259.64,0.0014
Greeley County,2025-09-01,15.86997,41.567781644885095,-98.52083474662648,11193.761,0.0014
Clarke County,2025-09-01,278.3183,31.677047890151524,-87.83080816622585,197951.699,0.0014
Skagit County,2025-09-01,3243.56443,48.48217921532922,-121.79971380453284,2330857.512,0.0014
Pierce County,2025-09-01,38.27927,42.26571343029315,-97.6012261564991,28077.647,0.0014
Lucas County,2025-09-01,12697.84416,41.621037992644894,-83.65610673910683,9051232.56,0.0014
Los Alamos County,2025-09-01,210.68731,35.870170252970766,-106.30428579013522,155498.938,0.0014
Fleming County,2025-09-01,94.27079,38.370168266209255,-83.69664960929933,65499.607,0.0014
Lewis County,2025-09-01,99.58642,40.09829357455548,-91.72335976441023,70369.108,0.0014
Ogemaw County,2025-09-01,204.10527,44.334252726544655,-84.12781002584354,141573.291,0.0014
Panola County,2025-09-01,378.75079,34.36677761993266,-89.95144453475213,269566.601,0.0014
Lorain County,2025-09-01,6444.88306,41.29622040909051,-82.1508140467685,4742332.47,0.0014
Bates County,2025-09-01,164.61574,38.2567974668654,-94.34020082778336,120789.639,0.0014
Price County,2025-09-01,337.04706,45.680296533985285,-90.36127213472386,234844.14,0.0014
Piatt County,2025-09-01,250.01955,40.01021656237751,-88.59186235946605,182603.014,0.0014
Marshall County,2025-09-01,73.23053,45.759018024800774,-97.59959238019276,51971.24,0.0014
Howard County,2025-09-01,8653.82677,39.25169527383354,-76.93117973294255,6135709.773,0.0014
Saluda County,2025-09-01,274.11162,34.00632138513133,-81.72720898810279,189736.789,0.0014
Rutherford County,2025-09-01,8865.7677,35.84337492090393,-86.4160156541387,6279861.629,0.0014
Rankin County,2025-09-01,2874.77654,32.26392597412855,-89.94756450748037,2088516.525,0.0014
Oakland County,2025-09-01,27117.97785,42.66042435731294,-83.3856537000124,19971216.851,0.0014
Roane County,2025-09-01,905.22863,35.8476517212879,-84.52302222126659,644438.726,0.0014
Lafayette County,2025-09-01,1341.2003,34.35979408096864,-89.48447145496077,982123.3,0.0014
Foster County,2025-09-01,78.00236,47.457304935592965,-98.88349386949068,54162.294,0.0014
Union County,2025-09-01,27.08301,36.48129886798747,-103.47004449267352,18986.922,0.0014
Kenton County,2025-09-01,3335.59314,38.93252646164959,-84.53300086346162,2315915.395,0.0014
Lyman County,2025-09-01,15.62468,43.895208080748304,-99.8468341870432,10970.842,0.0014
Cumberland County,2025-09-01,3536.03931,39.31848501815266,-75.13087028999969,2540038.284,0.0014
McLeod County,2025-09-01,1067.5609,44.8244190650767,-94.27087504019406,760368.824,0.0014
Pope County,2025-09-01,21.91856,37.41372000718373,-88.55950242045803,15951.817,0.0014
Hughes County,2025-09-01,552.06175,44.38908506952171,-99.9946620198764,392408.477,0.0014
Branch County,2025-09-01,892.00403,41.91684116801234,-85.0602675676564,617648.256,0.0014
San Juan County,2025-09-01,73.40116,37.626280978419125,-109.80358182843032,52019.964,0.0014
Saline County,2025-09-01,389.78356,40.52438798477402,-97.14071927987897,281158.339,0.0014
Madison County,2025-09-01,2158.45892,40.16148944934851,-85.71985439712608,1537126.81,0.0014
Dorchester County,2025-09-01,607.96639,38.42593805680087,-76.0820396068099,437058.309,0.0014
Deuel County,2025-09-01,86.27293,44.7610148350276,-96.66961372363151,63553.2,0.0014
Anson County,2025-09-01,319.96293,34.97360553108599,-80.10312726503595,227603.542,0.0014
Webster County,2025-09-01,32.3607,37.518717628272775,-87.68271739055145,23151.538,0.0014
Leake County,2025-09-01,163.67477,32.75217840465644,-89.52503562616165,117422.873,0.0014
Cowlitz County,2025-09-01,4060.07525,46.19458387925187,-122.67695982129123,2870291.392,0.0014
Racine County,2025-09-01,6198.89796,42.74948021999359,-88.05944346794799,4339109.698,0.0014
Johnson County,2025-09-01,72.80952,40.392013067403546,-96.26506654020004,53035.166,0.0014
Minnehaha County,2025-09-01,6369.59052,43.67499294874207,-96.79205914064572,4394122.088,0.0014
Dukes County,2025-09-01,40.0214,41.33419201945406,-70.71726479800209,28428.876,0.0014
Tangipahoa Parish,2025-09-01,1646.25982,30.63487865143616,-90.40833513156906,1177324.174,0.0014
Marion County,2025-09-01,204.23212,34.08207660769264,-79.36275277673059,142933.785,0.0014
Marinette County,2025-09-01,1078.34913,45.38357565177545,-88.03498658728694,770589.8,0.0014
Green County,2025-09-01,1772.05821,42.68172858482858,-89.60167704722514,1244425.651,0.0014
Zavala County,2025-09-01,63.55047,28.862653607835178,-99.75893647189012,44478.668,0.0014
Pike County,2025-09-01,99.99294,34.16318423802259,-93.65682875709258,69168.301,0.0014
Marshall County,2025-09-01,1007.79154,42.03559945701158,-92.99957654636124,721672.769,0.0014
Dade County,2025-09-01,63.49817,37.43250385009138,-93.85121975574454,44699.159,0.0014
Boyd County,2025-09-01,1717.8196,38.359090582680786,-82.68687773371481,1208022.462,0.0014
Scott County,2025-09-01,287.53397,38.68507279022776,-85.74747697275623,202269.851,0.0014
Saint Charles County,2025-09-01,6462.78711,38.7846588632457,-90.67331510523454,4770239.096,0.0014
Anne Arundel County,2025-09-01,10808.21857,38.99145363960294,-76.56763702240188,7705399.864,0.0014
Wetzel County,2025-09-01,217.26777,39.60462569059485,-80.63910592489195,151743.561,0.0014
Steele County,2025-09-01,39.09963,47.456934849197545,-97.72584489842208,28521.351,0.0014
Okfuskee County,2025-09-01,76.25401,35.464764624101456,-96.32349374190268,55633.759,0.0014
Lake County,2025-09-01,4549.04077,41.69630677924037,-81.23794063062792,3200463.582,0.0014
Humphreys County,2025-09-01,43.02966,33.12834848923499,-90.52693529059488,30668.27,0.0014
Neshoba County,2025-09-01,289.47029,32.750781634891425,-89.11803115862772,200386.898,0.0014
Houston County,2025-09-01,353.95078,43.67397785421385,-91.4926388534278,250587.336,0.0014
Osceola County,2025-09-01,3613.41067,28.062701620007942,-81.14956960495732,2618566.015,0.0014
Catron County,2025-09-01,8.06292,33.91839663314022,-108.40334648169836,5696.176,0.0014
Waupaca County,2025-09-01,1077.97246,44.47050459528265,-88.96470935260605,793627.109,0.0014
Fond du Lac County,2025-09-01,2884.65505,43.75370277400075,-88.48829909027599,2122860.149,0.0014
Floyd County,2025-09-01,1083.06335,38.31836246372676,-85.90572543935559,800871.833,0.0014
Cache County,2025-09-01,2188.25707,41.723404318016016,-111.74195504094992,1570700.033,0.0014
Trimble County,2025-09-01,34.88103,38.612603151094525,-85.33680640729605,25652.391,0.0014
Niobrara County,2025-09-01,12.61739,43.057207147375735,-104.4761248032202,8870.916,0.0014
Nash County,2025-09-01,1722.95056,35.96855443270299,-77.98985389906093,1252197.623,0.0014
Sumner County,2025-09-01,2439.35161,36.470137172114896,-86.46042099364112,1723813.992,0.0014
Grenada County,2025-09-01,258.34128,33.7703425879222,-89.80188651744992,190756.353,0.0014
Henrico County,2025-09-01,6672.74565,37.53950062547677,-77.40682514692742,4680121.519,0.0014
Putnam County,2025-09-01,825.19514,41.42604918389995,-73.7497691327376,178074.068,0.0046
Harrison County,2025-09-01,315.878,38.19414082395501,-86.11060833388404,232616.903,0.0014
Monroe County,2025-09-01,1228.98437,43.94568913417034,-90.617933104723,898063.324,0.0014
Putnam County,2025-09-01,2710.6662,36.141439132420885,-85.49486282933817,1906474.773,0.0014
Randolph County,2025-09-01,435.54556,38.05218480671121,-89.8252818515264,310923.789,0.0014
Kearny County,2025-09-01,10.63808,38.00015093839579,-101.31942552591391,7716.343,0.0014
Buchanan County,2025-09-01,358.97246,42.47068618773853,-91.8378790083288,261641.27,0.0014
Whiteside County,2025-09-01,1141.28581,41.75761260363312,-89.9154106727996,789982.744,0.0014
Webster County,2025-09-01,26.68589,40.177694112338294,-98.50167480582616,19001.463,0.0014
Crosby County,2025-09-01,33.66161,33.613817679165344,-101.30190770528549,24739.756,0.0014
Taylor County,2025-09-01,408.78098,45.21152412689534,-90.50124137457004,285300.432,0.0014
Socorro County,2025-09-01,220.39757,34.008587864213524,-106.927830335485,162285.829,0.0014
Custer County,2025-09-01,168.73752,46.2525607121878,-105.5709704128633,118640.362,0.0014
Yuma County,2025-09-01,2464.28858,32.77057352071624,-113.9047673137364,1757678.663,0.0014
Kings County,2025-09-01,37862.51884,40.630353975476055,-73.95886767295555,8446097.989,0.0045
McCone County,2025-09-01,9.27224,47.64562117754735,-105.79499478434626,6497.813,0.0014
Suffolk Independent City,2025-09-01,2118.18893,36.700032261989385,-76.63597846034567,1486276.69,0.0014
Ouachita County,2025-09-01,269.22338,33.5924231495056,-92.88314638412643,208905.233,0.0013
Osage County,2025-09-01,187.27579,38.65331923354022,-95.72776651766829,140834.393,0.0013
Lake County,2025-09-01,3228.36705,28.768607590618796,-81.70953239957652,2561022.853,0.0013
Tippecanoe County,2025-09-01,6705.24686,40.38954228035309,-86.89369282134727,5068811.541,0.0013
Dent County,2025-09-01,195.47838,37.60890012846521,-91.50628029552202,151508.496,0.0013
Carroll County,2025-09-01,243.20017,40.58298368877901,-86.56345456162144,190154.564,0.0013
Wayne County,2025-09-01,173.14239,42.2107145226464,-97.12036970081436,130939.893,0.0013
Spokane County,2025-09-01,11735.6929,47.62113326736138,-117.40434070389595,8775560.801,0.0013
Elliott County,2025-09-01,3.00774,38.118567036491136,-83.09775512799362,613.106,0.0049
Franklin County,2025-09-01,242.08621,39.41478533771752,-85.06104179683412,168750.688,0.0014
Hood County,2025-09-01,471.96561,32.42875950278173,-97.83129152336312,368832.862,0.0013
Lawrence County,2025-09-01,502.84555,37.10701063754829,-93.83343999609468,371893.794,0.0014
Faribault County,2025-09-01,303.30303,43.67722555855518,-93.94833931733832,218180.816,0.0014
Alpena County,2025-09-01,369.89701,45.03489458889091,-83.62757185336211,259784.651,0.0014
Josephine County,2025-09-01,1245.84088,42.36480379837683,-123.55414306098116,859642.371,0.0014
Essex County,2025-09-01,95.72717,37.93975348047069,-76.94176518763842,68191.418,0.0014
Traill County,2025-09-01,190.51795,47.45421272462323,-97.16237535968716,138128.356,0.0014
Fulton County,2025-09-01,228.41217,41.04704959151109,-86.26333257778938,163061.203,0.0014
Bingham County,2025-09-01,1160.29098,43.21725276743591,-112.39876760195116,800801.845,0.0014
Sheboygan County,2025-09-01,3636.68222,43.72106710979948,-87.94581736184067,2669540.16,0.0014
Muhlenberg County,2025-09-01,154.82324,37.21586850785805,-87.14267948450428,114285.755,0.0014
Waukesha County,2025-09-01,14047.03902,43.02036036019353,-88.3046134486677,10385226.219,0.0014
Randolph County,2025-09-01,2679.77919,35.71046851006315,-79.80600908539283,1921452.646,0.0014
Nacogdoches County,2025-09-01,1035.01141,31.61778249058363,-94.61769504761408,791696.729,0.0013
Poquoson Independent City,2025-09-01,77.23734,37.16546423796666,-76.28800376457426,58620.091,0.0013
Riley County,2025-09-01,1660.8711,39.295658061955336,-96.73606835340044,1315665.743,0.0013
Frederick County,2025-09-01,2031.50598,39.20578258320428,-78.26229109432784,1594570.315,0.0013
Colorado County,2025-09-01,202.75933,29.620627657974413,-96.52717213028748,153056.068,0.0013
Brooks County,2025-09-01,124.13029,30.84143006099886,-83.58020794809558,96600.138,0.0013
Washoe County,2025-09-01,15750.23109,40.66358262888573,-119.66382407936796,11842211.94,0.0013
Jackson Parish,2025-09-01,166.53702,32.30331676018729,-92.55813655700484,131614.512,0.0013
Atoka County,2025-09-01,92.70744,34.37511868366936,-96.03767621208252,71774.682,0.0013
Kent County,2025-09-01,16625.84372,43.03106584862527,-85.55047132044132,12368107.027,0.0013
Hawaii County,2025-09-01,2533.13741,19.59618513149466,-155.52203046945485,1978180.313,0.0013
Thayer County,2025-09-01,62.39376,40.17727644565388,-97.59546350361327,47437.878,0.0013
Kendall County,2025-09-01,383.93621,29.944678265735977,-98.71487491284896,301408.661,0.0013
Calumet County,2025-09-01,817.92532,44.08175676656453,-88.21791679633179,616940.712,0.0013
Alexander County,2025-09-01,55.36484,37.191020730790385,-89.3380839916596,41753.988,0.0013
Halifax County,2025-09-01,658.52514,36.25791465046171,-77.65341844370614,501098.096,0.0013
Douglas County,2025-09-01,3051.93036,38.88546227440479,-95.29398718363956,2358280.655,0.0013
Wood County,2025-09-01,2073.57367,39.20998048593837,-81.5145700116088,1569276.705,0.0013
Caldwell Parish,2025-09-01,24.74135,32.09294305405978,-92.11632588297108,19194.475,0.0013
Scott County,2025-09-01,30.54849,39.643317565707854,-90.4755667789891,24085.008,0.0013
Okmulgee County,2025-09-01,452.40073,35.6453277755164,-95.96474424106128,361295.204,0.0013
Stoddard County,2025-09-01,451.84358,36.85564995363912,-89.94522750427481,359646.271,0.0013
Schleicher County,2025-09-01,1.67003,30.895308849268556,-100.5372307668296,1259.554,0.0013
Sainte Genevieve County,2025-09-01,129.11376,37.89531820959431,-90.1954067504096,99511.304,0.0013
Lancaster County,2025-09-01,11172.31328,40.78439815133942,-96.68790301968706,8828720.189,0.0013
Union County,2025-09-01,1482.02294,40.29951242971871,-83.37139821786003,1183662.989,0.0013
Stanly County,2025-09-01,970.43841,35.312207776986604,-80.25222439773094,710294.511,0.0014
Parke County,2025-09-01,80.49846,39.77438416317007,-87.20523799491635,58997.699,0.0014
Amador County,2025-09-01,282.84684,38.4468634262885,-120.64633434765194,204980.837,0.0014
Teton County,2025-09-01,61.25744,47.836436825679336,-112.24165794121392,44296.97,0.0014
Wilkes County,2025-09-01,66.77057,33.7821317830472,-82.74376429383874,49326.024,0.0014
Tippah County,2025-09-01,218.14362,34.770207712376596,-88.90929917117579,160384.174,0.0014
Seminole County,2025-09-01,259.19481,35.16886332543578,-96.6170519080983,184492.525,0.0014
Prince George County,2025-09-01,439.27831,37.18552597717559,-77.22465902836842,314736.07,0.0014
Niagara County,2025-09-01,4347.14095,43.201908474128714,-78.74225109677987,3044356.611,0.0014
Monroe County,2025-09-01,55.45648,34.67835479048246,-91.20373272671078,40259.659,0.0014
Warren County,2025-09-01,114.47768,40.348394551687555,-87.35280773414958,79675.502,0.0014
Yazoo County,2025-09-01,353.44996,32.78002142456705,-90.39606935443312,259657.501,0.0014
Adair County,2025-09-01,45.56455,37.10447655950445,-85.28031371201332,32627.726,0.0014
Salem County,2025-09-01,1909.25235,39.57831926787737,-75.35757965879593,1407361.322,0.0014
Mitchell County,2025-09-01,38.34116,32.30717722611431,-100.9213325517536,27691.58,0.0014
Charles Mix County,2025-09-01,113.40575,43.207050869127805,-98.587737375887,79452.622,0.0014
Catawba County,2025-09-01,4333.69518,35.66457403639811,-81.21276509283835,3086510.162,0.0014
Scott County,2025-09-01,325.66425,32.4054602905283,-89.5396361246434,237263.436,0.0014
Harris County,2025-09-01,131639.79149,29.850663920783617,-95.38134621286044,96997269.274,0.0014
Washington County,2025-09-01,191.55383,38.59998199093148,-86.10554018056271,139007.549,0.0014
Polk County,2025-09-01,371.53224,30.793781318217995,-94.8311181559482,274873.913,0.0014
Placer County,2025-09-01,7119.27222,39.064180400587496,-120.71634428050088,5000073.316,0.0014
Liberty County,2025-09-01,974.3518,30.151703720005216,-94.81226273107946,679224.238,0.0014
Henry County,2025-09-01,1047.81201,41.33406836103608,-84.06839399388168,758601.164,0.0014
Bertie County,2025-09-01,193.04658,36.06608738084005,-76.96811100584678,137554.802,0.0014
Benton County,2025-09-01,4762.28888,36.339560841558104,-94.25827739052656,3344650.553,0.0014
Taylor County,2025-09-01,64.95339,40.737307216440385,-94.69801713776783,47156.006,0.0014
