source_name,any_value(e.start_time),iso3_country,sum(e.emissions_quantity),capacity,co2_per_m2
Nolan County,2021-01-01,USA,18243.440259999996,229737.483,0.0794
Glenn County,2021-01-01,USA,54070.366599999994,681927.253,0.0793
Palm Beach County,2021-01-01,USA,1327341.7058300003,16738601.879,0.0793
Mobile County,2021-01-01,USA,766331.5442299999,9669328.874,0.0793
Orange County,2021-01-01,USA,2037282.8689399997,25684605.223,0.0793
McLean County,2021-01-01,USA,6501.56831,82055.636,0.0792
Pettis County,2021-01-01,USA,106462.10975,1346297.567,0.0791
Pratt County,2021-01-01,USA,12128.176079999996,153496.596,0.079
Hartley County,2021-01-01,USA,2399.71917,30361.474,0.079
Barber County,2021-01-01,USA,5791.086630000002,73404.419,0.0789
Crisp County,2021-01-01,USA,65325.184380000006,828984.967,0.0788
Brevard County,2021-01-01,USA,549177.8329899998,6969993.829,0.0788
Pontotoc County,2021-01-01,USA,60298.76002,764854.547,0.0788
Arkansas County,2021-01-01,USA,22971.090620000003,291487.761,0.0788
Clay County,2021-01-01,USA,1967.8508199999999,25015.536,0.0787
Republic County,2021-01-01,USA,4495.66029,57226.476,0.0786
Harper County,2021-01-01,USA,6957.81359,88540.357,0.0786
Columbia County,2021-01-01,USA,45853.95609,583949.226,0.0785
Rush County,2021-01-01,USA,2847.257829999999,36270.097,0.0785
Dallas County,2021-01-01,USA,69023.12818000001,880051.563,0.0784
Marshall County,2021-01-01,USA,12037.103460000002,153556.018,0.0784
Galveston County,2021-01-01,USA,498474.23508000013,6356114.299,0.0784
Bibb County,2021-01-01,USA,377406.9510300001,4822838.139,0.0783
Mason County,2021-01-01,USA,916.7760599999998,11715.979,0.0783
Navarro County,2021-01-01,USA,75493.85238000001,964834.707,0.0782
Allen County,2021-01-01,USA,21260.30650999999,272029.234,0.0782
Lauderdale County,2021-01-01,USA,142283.54762,1824356.708,0.078
Tift County,2021-01-01,USA,89618.30464999998,1149561.935,0.078
Webb County,2021-01-01,USA,476304.60929999984,6106198.322,0.078
Vermillion County,2021-01-01,USA,34650.59435,444077.834,0.078
Woodward County,2021-01-01,USA,43498.60719000001,559221.518,0.0778
Lubbock County,2021-01-01,USA,708691.6510000001,9124345.491,0.0777
Santa Clarita Urban Area,2021-01-01,USA,351343.26882000006,4523822.553,0.0777
Lubbock Urban Area,2021-01-01,USA,706824.16414,9112424.44,0.0776
Saint Lucie County,2021-01-01,USA,266839.69441,3437153.591,0.0776
Camas County,2021-01-01,USA,29.08390999999999,375.084,0.0775
Gregg County,2021-01-01,USA,307131.97579000005,3961601.794,0.0775
Biloxi Urban Area,2021-01-01,USA,306496.97685,3959800.077,0.0774
Major County,2021-01-01,USA,6848.831240000002,88623.179,0.0773
Howard County,2021-01-01,USA,22846.198999999997,295477.574,0.0773
Charlotte County,2021-01-01,USA,122849.85432999997,1590951.317,0.0772
Logan County,2021-01-01,USA,41945.33178999999,543329.921,0.0772
Port St. Lucie Urban Area,2021-01-01,USA,390359.16432000016,5057985.746,0.0772
Sherman County,2021-01-01,USA,1123.32771,14571.249,0.0771
Citrus County,2021-01-01,USA,82909.14308999994,1075851.815,0.0771
Burke County,2021-01-01,USA,3906.3904200000006,50817.526,0.0769
Okaloosa County,2021-01-01,USA,152524.17808,1986129.045,0.0768
Collier County,2021-01-01,USA,276068.17017999996,3595603.478,0.0768
Richmond County,2021-01-01,USA,352019.36472,4584481.843,0.0768
Macon County,2021-01-01,USA,261650.50325,3410535.308,0.0767
Hancock County,2021-01-01,USA,10994.350379999998,143387.502,0.0767
Burleson County,2021-01-01,USA,16848.65856,219622.268,0.0767
Baton Rouge Urban Area,2021-01-01,USA,1567092.9163699995,20464518.184,0.0766
Pinellas County,2021-01-01,USA,1032508.1182699997,13473493.62,0.0766
Cape Girardeau County,2021-01-01,USA,142466.62306,1861439.482,0.0765
Washington County,2021-01-01,USA,144927.66249,1893385.139,0.0765
Longview Urban Area,2021-01-01,USA,373921.0933000001,4884951.303,0.0765
Coleman County,2021-01-01,USA,5262.29944,68890.261,0.0764
Effingham County,2021-01-01,USA,80879.12370999999,1059007.169,0.0764
Brazoria County,2021-01-01,USA,562167.5091900001,7358787.549,0.0764
Garfield County,2021-01-01,USA,727.6948600000004,9546.999,0.0762
Custer County,2021-01-01,USA,14572.054360000004,191571.372,0.0761
Hayes County,2021-01-01,USA,361.25945999999993,4756.533,0.076
Gonzales County,2021-01-01,USA,18915.253449999993,249441.289,0.0758
Dinwiddie County,2021-01-01,USA,52301.859570000015,690437.081,0.0758
McPherson County,2021-01-01,USA,64867.43327000001,855713.969,0.0758
Nez Perce County,2021-01-01,USA,63372.84931999998,836678.778,0.0757
Wilkinson County,2021-01-01,USA,16375.76504,216503.544,0.0756
Bradenton Urban Area,2021-01-01,USA,757867.3841100001,10029555.847,0.0756
Juab County,2021-01-01,USA,8713.48704,115356.342,0.0755
Cheyenne County,2021-01-01,USA,2913.0383499999984,38586.278,0.0755
San Bernardino County,2021-01-01,USA,4218629.897220001,56062676.685,0.0752
St. George Urban Area,2021-01-01,USA,126987.93479999996,1690043.557,0.0751
Lander County,2021-01-01,USA,1218.5109399999997,16226.592,0.0751
Garfield County,2021-01-01,USA,115947.75455000003,1544350.432,0.0751
Monroe County,2021-01-01,USA,27105.165670000006,360937.455,0.0751
Lauderdale County,2021-01-01,USA,122763.64667999996,1635481.782,0.0751
Calhoun County,2021-01-01,USA,3373.1240900000007,45224.973,0.0746
Hansford County,2021-01-01,USA,5329.946399999999,71403.948,0.0746
Edmunds County,2021-01-01,USA,4806.8445200000015,64532.394,0.0745
Panola County,2021-01-01,USA,20520.918320000008,275459.612,0.0745
Martin County,2021-01-01,USA,149104.2909299999,2003634.15,0.0744
Coffey County,2021-01-01,USA,8643.58226,116243.231,0.0744
Hawaii County,2021-01-01,USA,146567.16082,1978180.313,0.0741
Russell County,2021-01-01,USA,7451.61652,100969.465,0.0738
Terrebonne Parish,2021-01-01,USA,185446.80270000006,2512182.178,0.0738
Douglas County,2021-01-01,USA,31413.796530000003,425837.282,0.0738
Bibb County,2021-01-01,USA,24161.570819999994,328903.823,0.0735
Valley County,2021-01-01,USA,10828.512569999994,147259.795,0.0735
Jefferson County,2021-01-01,USA,16264.834040000002,221638.694,0.0734
Stephens County,2021-01-01,USA,6621.40871,90264.419,0.0734
Nevada County,2021-01-01,USA,5836.22043,79632.887,0.0733
Woods County,2021-01-01,USA,12463.826109999998,170159.206,0.0732
Ouachita Parish,2021-01-01,USA,240579.51637000006,3291700.173,0.0731
Miller County,2021-01-01,USA,9996.20479,136797.858,0.0731
Harrison County,2021-01-01,USA,235944.52618999995,3226398.231,0.0731
Eddy County,2021-01-01,USA,67624.54283,928550.736,0.0728
Quay County,2021-01-01,USA,7769.067919999999,106783.624,0.0728
Swisher County,2021-01-01,USA,9989.538210000002,137259.131,0.0728
Sierra County,2021-01-01,USA,8269.67506,113693.878,0.0727
Saint Charles Parish,2021-01-01,USA,183124.09900999998,2519452.645,0.0727
Grundy County,2021-01-01,USA,148020.94559000005,2045392.796,0.0724
Grant County,2021-01-01,USA,15014.7778,207579.701,0.0723
Calhoun County,2021-01-01,USA,199074.44068000003,2766884.469,0.0719
Victoria County,2021-01-01,USA,132726.65863999998,1848948.176,0.0718
Kleberg County,2021-01-01,USA,19641.132049999993,274185.661,0.0716
Sarasota County,2021-01-01,USA,328591.04190999997,4596953.257,0.0715
Perkins County,2021-01-01,USA,7806.833470000001,109194.301,0.0715
Houston County,2021-01-01,USA,151360.03159999996,2124098.834,0.0713
Deuel County,2021-01-01,USA,4454.265660000001,62584.778,0.0712
Kay County,2021-01-01,USA,85886.87749999999,1208379.366,0.0711
Marion County,2021-01-01,USA,230718.93699999998,3251651.255,0.071
Gaines County,2021-01-01,USA,41734.676400000004,588493.673,0.0709
Liberty County,2021-01-01,USA,76967.70248000002,1084879.85,0.0709
Dare County,2021-01-01,USA,26883.728549999993,379353.053,0.0709
Naples Urban Area,2021-01-01,USA,273145.89353999996,3857513.344,0.0708
Kimble County,2021-01-01,USA,2777.5677100000003,39313.936,0.0707
Jacksonville Urban Area,2021-01-01,USA,1794162.2813,25393661.342,0.0707
Billings County,2021-01-01,USA,816.9366299999999,11577.99,0.0706
McCulloch County,2021-01-01,USA,8713.460459999998,123435.532,0.0706
Massac County,2021-01-01,USA,24427.157410000007,347186.784,0.0704
Whitley County,2021-01-01,USA,74400.53359000002,1056550.78,0.0704
Gallatin County,2021-01-01,USA,3777.14705,53710.985,0.0703
Washington County,2021-01-01,USA,44156.10807000001,629178.276,0.0702
Rooks County,2021-01-01,USA,4022.2787900000003,57313.608,0.0702
Mills County,2021-01-01,USA,1550.34359,22124.491,0.0701
Marengo County,2021-01-01,USA,19993.043729999994,285249.337,0.0701
Greene County,2021-01-01,USA,7043.72212,100663.365,0.07
McPherson County,2021-01-01,USA,12.380379999999997,176.806,0.07
Leon County,2021-01-01,USA,15054.382450000003,215707.194,0.0698
Marion County,2021-01-01,USA,37884.09648,544866.558,0.0695
Stewart County,2021-01-01,USA,18644.729710000014,268861.242,0.0693
Early County,2021-01-01,USA,18229.275749999993,263135.687,0.0693
Kiowa County,2021-01-01,USA,6575.706070000001,95006.871,0.0692
Indian River County,2021-01-01,USA,93111.17350999995,1345441.867,0.0692
Trego County,2021-01-01,USA,6313.9204199999995,91255.094,0.0692
Union County,2021-01-01,USA,100984.83923,1458875.135,0.0692
Navarre Urban Area,2021-01-01,USA,117360.82339000002,1698212.741,0.0691
Dougherty County,2021-01-01,USA,233436.7043399999,3381251.014,0.069
Cottle County,2021-01-01,USA,528.0850199999999,7658.889,0.069
Humphreys County,2021-01-01,USA,32162.445939999994,466917.593,0.0689
Duval County,2021-01-01,USA,1687975.2038100003,24513913.022,0.0689
Chattahoochee County,2021-01-01,USA,2230.0302299999994,32353.939,0.0689
Lincoln County,2021-01-01,USA,7938.491680000001,115578.089,0.0687
Pittsburg County,2021-01-01,USA,51262.89545,747625.145,0.0686
Kiowa County,2021-01-01,USA,275.4033599999999,4014.075,0.0686
Itawamba County,2021-01-01,USA,28557.901170000012,416469.172,0.0686
Smith County,2021-01-01,USA,2983.38711,43512.723,0.0686
Georgetown County,2021-01-01,USA,56847.205509999985,829764.058,0.0685
Hitchcock County,2021-01-01,USA,4585.07025,66887.132,0.0685
Montgomery County,2021-01-01,USA,76915.05515,1125164.167,0.0684
Appling County,2021-01-01,USA,25236.60617,369576.366,0.0683
Lafourche Parish,2021-01-01,USA,98394.23119000002,1448046.001,0.0679
Lea County,2021-01-01,USA,123796.91133999999,1823662.836,0.0679
Osborne County,2021-01-01,USA,5036.245269999999,74135.255,0.0679
Plaquemines Parish,2021-01-01,USA,73715.62842999998,1087623.968,0.0678
Switzerland County,2021-01-01,USA,3327.3183199999994,49198.671,0.0676
Hudspeth County,2021-01-01,USA,171.0271,2535.446,0.0675
Sargent County,2021-01-01,USA,10148.78958,150626.984,0.0674
Comanche County,2021-01-01,USA,7147.608509999996,106002.322,0.0674
Elko County,2021-01-01,USA,22208.903200000004,331009.877,0.0671
Yoakum County,2021-01-01,USA,16390.095940000007,244414.409,0.0671
Randolph County,2021-01-01,USA,45569.26016999999,680622.574,0.067
Gila County,2021-01-01,USA,21374.261370000004,319012.15,0.067
Gove County,2021-01-01,USA,2832.3422799999994,42394.342,0.0668
McCracken County,2021-01-01,USA,150789.42815999998,2257730.098,0.0668
Mitchell County,2021-01-01,USA,7405.16106,111289.216,0.0665
New Madrid County,2021-01-01,USA,32660.42755,490976.001,0.0665
Young County,2021-01-01,USA,21215.878470000003,319010.285,0.0665
Heard County,2021-01-01,USA,24023.375689999997,361835.213,0.0664
Nemaha County,2021-01-01,USA,11780.899769999998,177426.766,0.0664
Shackelford County,2021-01-01,USA,2554.151070000001,38518.613,0.0663
De Soto Parish,2021-01-01,USA,16506.85799,249447.036,0.0662
Putnam County,2021-01-01,USA,76251.16678,1152811.642,0.0661
Dallam County,2021-01-01,USA,12056.149280000003,183123.859,0.0658
Runnels County,2021-01-01,USA,8931.857710000002,136340.388,0.0655
Scurry County,2021-01-01,USA,43534.778300000005,664909.759,0.0655
Gates County,2021-01-01,USA,276.58224,4220.784,0.0655
Divide County,2021-01-01,USA,2532.4494799999993,38722.7,0.0654
Sherman County,2021-01-01,USA,11950.850419999999,182925.084,0.0653
Brewster County,2021-01-01,USA,1576.6752499999996,24131.563,0.0653
Logan County,2021-01-01,USA,61938.784260000015,950257.163,0.0652
Box Butte County,2021-01-01,USA,24659.000139999993,378959.304,0.0651
Lawrence County,2021-01-01,USA,13725.058560000001,212214.762,0.0647
Livingston County,2021-01-01,USA,28669.682890000007,443371.519,0.0647
Beaver County,2021-01-01,USA,4211.485830000001,65270.914,0.0645
Lincoln County,2021-01-01,USA,44600.64648000001,692402.326,0.0644
Eastland County,2021-01-01,USA,13161.738080000001,206729.627,0.0637
Wilbarger County,2021-01-01,USA,11487.96784,180450.883,0.0637
Jasper County,2021-01-01,USA,5917.21251,92990.802,0.0636
Mohave County,2021-01-01,USA,130762.42291999997,2058407.905,0.0635
Clay County,2021-01-01,USA,9436.238389999999,149044.028,0.0633
Baylor County,2021-01-01,USA,3904.2044000000005,61674.849,0.0633
Little River County,2021-01-01,USA,21466.84003,339388.664,0.0633
Monroe County,2021-01-01,USA,25088.828430000005,397003.096,0.0632
Gulf County,2021-01-01,USA,8062.7105,127474.076,0.0632
La Salle County,2021-01-01,USA,6115.628989999999,96910.502,0.0631
Hopewell Independent City,2021-01-01,USA,85427.35792999998,1355118.71,0.063
De Witt County,2021-01-01,USA,19060.306970000005,303670.624,0.0628
Porter County,2021-01-01,USA,263216.06708,4196415.988,0.0627
Glynn County,2021-01-01,USA,127499.80388999998,2034842.911,0.0627
Iberia Parish,2021-01-01,USA,147772.79202,2363357.07,0.0625
Adams County,2021-01-01,USA,131639.16521,2105497.37,0.0625
Clark County,2021-01-01,USA,268.49956,4313.438,0.0622
Posey County,2021-01-01,USA,64137.065720000006,1031352.052,0.0622
Dolores County,2021-01-01,USA,41.004220000000004,660.965,0.062
Crawford County,2021-01-01,USA,30515.49557999999,493463.785,0.0618
Red Willow County,2021-01-01,USA,16322.257759999997,264674.774,0.0617
Wright County,2021-01-01,USA,42451.78396000001,688095.635,0.0617
Gray County,2021-01-01,USA,31341.033580000003,509832.589,0.0615
Andrews County,2021-01-01,USA,22686.944719999996,368948.109,0.0615
Mountrail County,2021-01-01,USA,42876.260440000005,698180.841,0.0614
Decatur County,2021-01-01,USA,43709.32234000002,715666.864,0.0611
Cheyenne County,2021-01-01,USA,6855.579259999998,112352.615,0.061
Washington County,2021-01-01,USA,22664.026830000006,372016.101,0.0609
Gallatin County,2021-01-01,USA,24324.460460000013,401066.215,0.0606
Kemper County,2021-01-01,USA,5933.933349999999,98587.825,0.0602
Lowndes County,2021-01-01,USA,111914.37458999999,1863075.37,0.0601
Sully County,2021-01-01,USA,5027.340319999998,83641.358,0.0601
Fisher County,2021-01-01,USA,1034.89748,17316.439,0.0598
San Patricio County,2021-01-01,USA,87707.16108000002,1470167.978,0.0597
Pershing County,2021-01-01,USA,401.0368400000001,6725.623,0.0596
Dunn County,2021-01-01,USA,15958.228879999999,268088.176,0.0595
Barnwell County,2021-01-01,USA,36330.83080999999,610805.181,0.0595
Osceola County,2021-01-01,USA,11707.541080000005,196957.384,0.0594
Noble County,2021-01-01,USA,12827.915329999996,216497.489,0.0593
Carroll County,2021-01-01,USA,11220.53414,190325.932,0.059
Ochiltree County,2021-01-01,USA,9844.340549999999,168937.612,0.0583
Morris County,2021-01-01,USA,25094.109409999994,430301.77,0.0583
Panama City Urban Area,2021-01-01,USA,139475.96177,2401506.899,0.0581
Humboldt County,2021-01-01,USA,11904.940640000004,205240.683,0.058
Live Oak County,2021-01-01,USA,16877.67022,294102.392,0.0574
Orange County,2021-01-01,USA,115584.28608,2038532.601,0.0567
Jackson County,2021-01-01,USA,163500.45206000004,2910120.352,0.0562
Mayes County,2021-01-01,USA,67283.43951999999,1200490.836,0.056
Tyler County,2021-01-01,USA,6587.86541,118480.001,0.0556
Savannah Urban Area,2021-01-01,USA,724406.30259,13049212.641,0.0555
Bay County,2021-01-01,USA,142766.93546,2571283.042,0.0555
Martin County,2021-01-01,USA,1856.4963100000004,33593.966,0.0553
Ballard County,2021-01-01,USA,11401.514899999998,206150.067,0.0553
Klickitat County,2021-01-01,USA,19537.61092,357688.933,0.0546
Lawrence County,2021-01-01,USA,26104.14718,480119.331,0.0544
Ascension Parish,2021-01-01,USA,174987.46365,3228389.147,0.0542
White Pine County,2021-01-01,USA,3364.8203300000005,62052.747,0.0542
Midland Urban Area,2021-01-01,USA,311080.2200999999,5742151.969,0.0542
Livingston County,2021-01-01,USA,565.4920899999998,10634.793,0.0532
Wyoming County,2021-01-01,USA,30021.439430000006,566125.563,0.053
Odessa Urban Area,2021-01-01,USA,369647.63016999996,7005560.802,0.0528
Sheridan County,2021-01-01,USA,392.84436000000017,7443.333,0.0528
Terrell County,2021-01-01,USA,174.88104000000004,3315.974,0.0527
Jerauld County,2021-01-01,USA,2957.49634,56093.356,0.0527
Liberty County,2021-01-01,USA,1884.84012,35934.524,0.0525
Saint Mary Parish,2021-01-01,USA,98259.86147000002,1883011.444,0.0522
Dimmit County,2021-01-01,USA,4618.06136,88572.317,0.0521
Carter County,2021-01-01,USA,94668.59124999998,1828313.399,0.0518
Perry County,2021-01-01,USA,12057.305240000003,233714.824,0.0516
West Baton Rouge Parish,2021-01-01,USA,83950.27163000003,1643309.155,0.0511
Ector County,2021-01-01,USA,396813.7635400001,7810190.398,0.0508
Chatham County,2021-01-01,USA,605986.5063700001,11996407.863,0.0505
Greeley County,2021-01-01,USA,1291.085,25737.285,0.0502
Terry County,2021-01-01,USA,17036.350260000007,344617.732,0.0494
Pecos County,2021-01-01,USA,6392.76963,129591.523,0.0493
Port Arthur Urban Area,2021-01-01,USA,578421.7244700001,11740454.098,0.0493
Bowman County,2021-01-01,USA,2000.39728,41086.353,0.0487
Hamilton County,2021-01-01,USA,11599.859900000001,241722.387,0.048
East Feliciana Parish,2021-01-01,USA,7898.094560000001,165535.022,0.0477
Navajo County,2021-01-01,USA,72530.31644,1522357.53,0.0476
Sterling County,2021-01-01,USA,752.1272099999998,15848.914,0.0475
Dewey County,2021-01-01,USA,2823.10063,59976.934,0.0471
Colbert County,2021-01-01,USA,103396.15623000001,2206310.899,0.0469
Wheeler County,2021-01-01,USA,3941.8956600000006,84076.793,0.0469
Ford County,2021-01-01,USA,21709.05298,464512.157,0.0467
Putnam County,2021-01-01,USA,11540.325359999997,249847.543,0.0462
Jefferson County,2021-01-01,USA,485884.82125,10529548.222,0.0461
Oliver County,2021-01-01,USA,542.0654200000002,12129.935,0.0447
Ward County,2021-01-01,USA,16330.834439999999,365468.15,0.0447
Lyon County,2021-01-01,USA,20347.365119999995,458745.224,0.0444
Jackson County,2021-01-01,USA,29121.625509999998,672111.45,0.0433
Mercer County,2021-01-01,USA,8908.9173,206306.335,0.0432
Lowndes County,2021-01-01,USA,11208.166350000001,265887.359,0.0422
Monroe County,2021-01-01,USA,11660.803179999997,276952.91,0.0421
Midland County,2021-01-01,USA,367696.21696,8753996.923,0.042
Hamilton County,2021-01-01,USA,892.5070000000002,21562.541,0.0414
Moore County,2021-01-01,USA,33548.5072,812201.341,0.0413
Churchill County,2021-01-01,USA,6299.766150000001,155919.754,0.0404
Assumption Parish,2021-01-01,USA,3584.4713500000003,89467.731,0.0401
